,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,original_language,prod1,country,budget,runtime,rating,lead_actor,lead_actress,director1
4480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Kings Road Entertainment,US,1500000,97.0,2.868766404199475,Jean-Claude Van Damme,,Jean-Claude Van Damme
4481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Bavaria Film,DE,0,102.0,3.3659090909090907,Stephen Lang,Jennifer Jason Leigh,Uli Edel
4482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,0,108.0,3.732409972299169,Morgan Freeman,Beverly Todd,John G. Avildsen
4483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,90.0,3.2710843373493974,Richard Dreyfuss,Teri Garr,Joe Pytka
4484,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,en,Gordon Company,IT,25000000,98.0,2.644259818731118,Peter Weller,Amanda Pays,George P. Cosmatos
4485,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,,US,7000000,102.0,2.800469483568075,Fred Savage,Margaret Whitton,Richard Greenberg
4486,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,TriStar Pictures,US,24000000,115.0,2.753623188405797,Sylvester Stallone,Darlanne Fluegel,John Flynn
4487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,US,7500000,93.0,2.676341463414634,John Travolta,Kirstie Alley,Amy Heckerling
4488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,TriStar Pictures,,0,98.0,2.728125,Patrick Dempsey,Kirstie Alley,Joan Micklin Silver
4489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,11000000,107.0,3.4863160399809616,Tom Berenger,Margaret Whitton,David S. Ward
4490,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,WingNut Films,NZ,750000,94.0,3.3737596471885336,Stuart Devenie,,Peter Jackson
4491,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,en,Gladden Entertainment,CA,0,108.0,2.752032520325203,Kris Kristofferson,Cheryl Ladd,Michael Anderson
4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,en,Hemdale Film,US,3000000,87.0,3.4919354838709675,Anthony Edwards,Mare Winningham,Steve De Jarnatt
4493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Corsair Pictures,US,0,102.0,3.207317073170732,Tim Robbins,Holly Hunter,Thomas Schlamme
4494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Touchstone Pictures,US,15000000,124.0,3.3202328966521106,Woody Allen,Mae Questel,Woody Allen
4495,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Lorimar Film Entertainment,US,12000000,108.0,2.494186046511628,Patrick Swayze,Helen Hunt,John Irvin
4496,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New Line Cinema,US,8000000,93.0,1.992822966507177,Hulk Hogan,Joan Severance,Thomas J. Wright
4497,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,0,120.0,2.7457627118644066,Gregory Peck,Jane Fonda,Luis Puenzo
4498,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Orion Pictures,US,0,108.0,3.243961352657005,Gene Hackman,Joanna Cassidy,Andrew Davis
4499,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Vestron Pictures,US,0,81.0,3.1961538461538463,Randy Quaid,Mary Beth Hurt,Bob Balaban
4500,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Lorimar Film Entertainment,US,0,89.0,3.129032258064516,Penn Jillette,Caitlin Clarke,Arthur Penn
4501,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Malpaso Productions,US,0,122.0,2.344186046511628,Clint Eastwood,Bernadette Peters,Buddy Van Horn
4502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,New World Pictures,US,9000000,89.0,2.4123783031988872,Dolph Lundgren,Nancy Everhard,Mark Goldblatt
4503,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,en,abramoff Production,NA,16000000,105.0,2.2072072072072073,Dolph Lundgren,,Joseph Zito
4504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Universal Studios,US,93000000,92.0,2.689146180860404,Sam Neill,Téa Leoni,Joe Johnston
4505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,0,102.0,2.8434463398833945,Billy Crystal,Julia Roberts,Joe Roth
4506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ja,Bandai Visual Company,GB,12000000,114.0,3.5622154779969653,Takeshi Kitano,Tatyana Ali,Takeshi Kitano
4507,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,DE,7000000,111.0,3.75679117147708,Steve Buscemi,Thora Birch,Terry Zwigoff
4508,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,New Line Cinema,US,0,95.0,3.794605077574048,John Cameron Mitchell,Alberta Watson,John Cameron Mitchell
4509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Twentieth Century Fox Film Corporation,US,100000000,119.0,2.7463319055864392,Mark Wahlberg,Helena Bonham Carter,Tim Burton
4510,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,it,Istituto Luce,IT,0,114.0,3.748815165876777,Bruno Ganz,Licia Maglietta,Silvio Soldini
4511,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,ja,Daiei Studios,JP,20000,111.0,3.458498023715415,Koji Yakusho,,Kiyoshi Kurosawa
4512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,GB,0,91.0,3.6095238095238096,Clive Owen,Helen Mirren,Joel Hershman
4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,400000,97.0,2.578125,Jon Gries,Daryl Hannah,Michael Polish
4514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,AU,0,93.0,2.75,,Susie Porter,Samantha Lang
4515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Eureka Pictures,US,5000000,97.0,3.3819073083778965,David Hyde Pierce,Janeane Garofalo,David Wain
4516,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Cinetel Films,US,0,92.0,2.7016129032258065,Judd Nelson,Meg Foster,William Lustig
4517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Universal Pictures,US,0,106.0,2.36231884057971,Kiefer Sutherland,Jami Gertz,Jack Sholder
4518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Lightyear Entertainment,US,0,84.0,1.9730941704035874,Louis Jourdan,Heather Locklear,Jim Wynorski
4519,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,FR,0,102.0,2.944954128440367,Michael York,Kim Cattrall,Richard Lester
4520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,US,15000000,114.0,2.802859292701279,Patrick Swayze,Kelly Lynch,Rowdy Herrington
4521,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Paulist Pictures,US,0,105.0,3.6885245901639343,Raúl Juliá,Ana Alicia,John Duigan
4522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Bayerischer Rundfunk (BR),DE,0,94.0,3.207317073170732,Brad Davis,,Percy Adlon
4523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Aaron Russo Productions,US,0,98.0,2.456043956043956,Cheech Marin,Julie Hagerty,Aaron Russo
4524,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,en,Produzioni Intersound,MX,787000,123.0,3.683673469387755,Guy Stockwell,Blanca Guerra,Alejandro Jodorowsky
4525,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,en,Miramax Films,GB,0,115.0,3.1973684210526314,John Hurt,Joanne Whalley,Michael Caton-Jones
4526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,95.0,3.045918367346939,Ray Sharkey,Jacqueline Bisset,Paul Bartel
4527,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Universal Pictures Corporation,US,19000000,113.0,3.491949152542373,Al Pacino,Ellen Barkin,Harold Becker
4528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,18000000,103.0,3.1768018018018016,Richard Pryor,Joan Severance,Arthur Hiller
4529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,0,97.0,2.486111111111111,Tony Danza,Ami Dolenz,Stan Dragoti
4530,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,,GB,0,108.0,3.604790419161677,Bernard Hill,Pauline Collins,Lewis Gilbert
4531,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Alive Films,US,5000000,109.0,2.4614243323442135,Michael Murphy,Camille Cooper,Wes Craven
4532,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Beco Films,US,0,97.0,2.566666666666667,John Ritter,Alyson Reed,Blake Edwards
4533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,124.0,2.707547169811321,Chris Sarandon,Bernadette Peters,James Ivory
4534,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Wildwood Enterprises,GB,0,94.0,3.3823529411764706,Patrick Dempsey,Jennifer Connelly,Michael Hoffman
4535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Incorporated Television Company (ITC),US,0,93.0,2.1666666666666665,Terry O'Quinn,Meg Foster,Jeff Burr
4536,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Incorporated Television Company (ITC),GB,0,89.0,3.1513647642679903,Terry O'Quinn,Jill Schoelen,Joseph Ruben
4537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New South Wales Film Corp.,AU,0,97.0,3.309734513274336,,,
4538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Virgin Vision,GB,0,92.0,3.340220385674931,Jeff Goldblum,Emma Thompson,Mel Smith
4539,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,55000000,104.0,2.7884453781512604,Sylvester Stallone,Teri Hatcher,Andrei Konchalovsky
4540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,111.0,3.0,Gregory Hines,Suzzanne Douglas,Nick Castle
4541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Touchstone Pictures,US,15000000,96.0,2.8114754098360657,Nick Nolte,Sarah Rowland Doroff,Francis Veber
4542,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,US,0,105.0,2.3609154929577465,Craig T. Nelson,Shelley Long,Jeff Kanew
4543,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,Silver Screen Partners III,US,0,100.0,2.9134615384615383,Tom Hanks,Mare Winningham,Roger Spottiswoode
4544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,US,5000000,97.0,3.4743589743589745,Michael Richards,Victoria Jackson,Jay Levey
4545,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,15000000,100.0,3.3038847117794488,John Candy,Jean Louisa Kelly,John Hughes
4546,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Hemdale Film Corporation,US,2000000,103.0,3.054421768707483,Nicolas Cage,María Conchita Alonso,Robert Bierman
4547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Gracie Films,US,0,116.0,3.177782409337224,Michael Douglas,Kathleen Turner,Danny DeVito
4548,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,en,New World Pictures,US,7000000,103.0,2.801808066759388,Julian Sands,Lori Singer,Steve Miner
4549,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,6000000,100.0,2.8365617433414045,Fred Savage,Jenny Lewis,Todd Holland
4550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,A&M Films,US,0,103.0,2.5083333333333333,Mark Harmon,Madeleine Stowe,Will Mackenzie
4551,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,en,Tapestry Films,US,0,98.0,2.4696261682242993,Julian Sands,Paula Marshall,Anthony Hickox
4552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,97.0,2.014611872146119,Andrew McCarthy,Troy Byer,Robert Klane
4553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Vic Films Productions,GB,0,93.0,3.645945945945946,Tom Courtenay,Mona Washbourne,John Schlesinger
4554,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Téléfilm Canada,CA,0,101.0,3.659556313993174,Lothaire Bluteau,Sandrine Holt,Bruce Beresford
4555,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,it,Labrador Films,IT,1000000,110.0,3.038095238095238,Karl Malden,Catherine Spaak,Dario Argento
4556,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Orion Pictures,US,58000000,127.0,3.173419773095624,Richard Gere,Diane Lane,Francis Ford Coppola
4557,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,en,New World Pictures,CA,0,88.0,2.3190476190476192,Maury Chaykin,Lenore Zann,Paul Donovan
4558,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,CA,7500000,109.0,2.9726027397260273,Rob Lowe,Jodie Foster,Tony Richardson
4559,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,en,Australian Film Finance Corporation (AFFC),AU,0,85.0,3.2195121951219514,Ben Mendelsohn,Deborah Kennedy,David Caesar
4560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,100.0,3.2,David Bradley,Laura Fraser,Jeroen Krabbé
4561,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,en,Katzka-Jaffe,US,0,126.0,3.5474137931034484,Nick Nolte,Tuesday Weld,Karel Reisz
4562,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,en,Melvin Simon Productions,MX,0,93.0,2.9263038548752833,George Hamilton,Lauren Hutton,Peter Medak
4563,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Basket Case Productions,US,35000,91.0,2.884401114206128,,,
4564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Antoinine Green Bridge,,0,101.0,3.2589285714285716,Gary Lewis,,Peter Mullan
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Intermedia Films,FR,42000000,118.0,2.9231568016614746,Antonio Banderas,Angelina Jolie,Michael Cristofer
4566,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Walt Disney Pictures,US,37000000,115.0,3.1902753108348136,Robert Schwartzman,Anne Hathaway,Garry Marshall
4567,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,New Line Cinema,US,90000000,90.0,3.234755299659775,Chris Tucker,Zhang Ziyi,Brett Ratner
4568,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,en,Entre Chien et Loup,BE,0,97.0,3.2313432835820897,Benoît Verhaert,Dominique Baeyens,Pierre-Paul Renders
4569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Cerito Films,CM,0,105.0,3.705927439959121,Isaach De Bankolé,Giulia Boschi,Claire Denis
4570,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,157.0,3.5605187319884726,John Wayne,Elsa Martinelli,Howard Hawks
4571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,United Artists,FR,0,99.0,3.78372591006424,Ugo Tognazzi,Claire Maurier,Édouard Molinaro
4572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Les Productions Artistes Associés,FR,0,101.0,3.0864864864864865,Ugo Tognazzi,,Édouard Molinaro
4573,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,en,Pathé Entertainment,US,0,112.0,2.9152542372881354,Kevin Anderson,Pamela Gidley,Mike Figgis
4574,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,en,Royal Shakespeare Company,GB,0,116.0,3.7364532019704435,Patrick Magee,Glenda Jackson,Peter Brook
4575,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,en,Paramount Pictures,US,20000000,158.0,3.2043189368770766,Lee Marvin,Jean Seberg,Joshua Logan
4576,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Paramount Pictures,US,0,100.0,3.684594953519256,John Wayne,Lauren Bacall,Don Siegel
4577,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,,0,83.0,3.77431906614786,,,
4578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Les Films du Carrosse,FR,0,83.0,3.6993865030674846,Claude Miller,Gitt Magrini,François Truffaut
4579,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,en,Warner Bros.,US,15000000,102.0,3.4835294117647058,William Hurt,Blair Brown,Ken Russell
4580,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,0,115.0,2.830342577487765,Clint Eastwood,Sondra Locke,Buddy Van Horn
4581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Orion Pictures,GB,0,105.0,2.875,Charlton Heston,Susannah York,Mike Newell
4582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,The Rank Organisation,GB,0,123.0,3.3034188034188032,Art Garfunkel,Theresa Russell,Nicolas Roeg
4583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,HK,0,95.0,3.088709677419355,Jackie Chan,Kristine DeBell,Robert Clouse
4584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,30000000,108.0,2.9179002192982457,Jason Biggs,Shannon Elizabeth,J.B. Rogers
4585,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Conundrum Entertainment,US,75000000,95.0,2.86484593837535,Chris Rock,Brandy Norwood,Bobby Farrelly
4586,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Cruise/Wagner Productions,ES,0,101.0,3.707115873872485,Christopher Eccleston,Nicole Kidman,Alejandro Amenábar
4587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Morgan Creek Productions,US,35000000,94.0,2.8586497890295357,Colin Farrell,Ali Larter,Les Mayfield
4588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,LionsGate,US,0,95.0,3.4162303664921465,Dan Bucatinsky,Doris Roberts,Julie Davis
4589,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,i5 Films,US,3000000,101.0,3.4994117647058824,Goran Visnjic,Tilda Swinton,Scott McGehee
4590,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,,IE,7000000,85.0,3.5638297872340425,Cillian Murphy,Mary Murray,John Carney
4591,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,en,October Films,US,1500000,100.0,3.3410569105691055,Peter Mullan,Josh Lucas,Brad Anderson
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,87.0,3.4375,,,
4593,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,en,Miramax Films,GB,57000000,131.0,2.86106346483705,Nicolas Cage,Penélope Cruz,John Madden
4594,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,CA,48000000,112.0,3.1157548720356893,Cuba Gooding Jr.,Whoopi Goldberg,Jerry Zucker
4595,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Filmfabriken Baltic Sea AB,GB,0,113.0,3.4965753424657535,Stellan Skarsgård,Lena Headey,Hans Petter Moland
4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,94.0,3.4838709677419355,Robert Menzies,Julia Blake,Paul Cox
4597,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Touchstone Pictures,US,0,84.0,2.599257884972171,Jake Gyllenhaal,Swoosie Kurtz,Blair Hayes
4598,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,en,DreamWorks SKG,DE,0,103.0,3.2240259740259742,Dan Aykroyd,Helen Hunt,Woody Allen
4599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Dimension Films,US,22000000,104.0,3.277770465912082,Kevin Smith,Shannon Elizabeth,Kevin Smith
4600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Screen Gems,US,28000000,98.0,2.329042904290429,Ice Cube,Natasha Henstridge,John Carpenter
4601,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Tollin/Robbins Productions,US,34000000,108.0,2.488135593220339,Freddie Prinze Jr.,Jessica Biel,Mike Tollin
4602,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Classics,US,0,106.0,3.541208791208791,Tony Goldwyn,Scarlett Johansson,Éva Gárdos
4603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,en,Independent Film Channel,US,0,110.0,3.6464088397790055,Vincent D'Onofrio,Marisa Tomei,Brad Anderson
4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,90.0,2.768292682926829,Daniel London,Laura Kirk,Griffin Dunne
4605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Pandora Cinema,GB,0,104.0,3.007518796992481,Matthew Macfadyen,Joely Richardson,Ben Elton
4606,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,sv,Nordisk Film,SE,0,106.0,3.852746212121212,Michael Nyqvist,Anja Lundkvist,Lukas Moodysson
4607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,,,0,91.0,2.6818181818181817,Seth Gilliam,,Patrik-Ian Polk
4608,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,,US,0,103.0,3.4591836734693877,Nikolai Kinski,Jacqueline Obradors,María Ripoll
4609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,United Artists,DE,10000000,90.0,2.6776235198040017,Justin Long,Gina Philips,Victor Salva
4610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,FilmEngine,US,0,95.0,3.056770833333333,Mekhi Phifer,Julia Stiles,Tim Blake Nelson
4611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Miramax Films,US,0,91.0,2.68,Billy Bob Thornton,Natasha Richardson,Jordan Brady
4612,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Golan-Globus Productions,US,1000000,104.0,2.9375,Jesse Bradford,Daryl Hannah,Nickolas Perry
4613,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Touchstone Pictures,US,0,84.0,2.3236842105263156,Victor Wong,Margarita Franco,Jon Turteltaub
4614,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,JP,0,93.0,1.9383561643835616,Victor Wong,Margarita Franco,Charles T. Kanganis
4615,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,85.0,1.8083832335329342,Victor Wong,Crystle Lightning,Shin Sang-ok
4616,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paramount Pictures,US,0,93.0,3.0294117647058822,Steve McQueen,Kathryn Harrold,Buzz Kulik
4617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Magnum Motion Pictures Inc..,US,350000,87.0,2.824675324675325,Joe Spinell,Caroline Munro,William Lustig
4618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Balcor Film Investors,US,1900000,93.0,2.6156716417910446,Chris Makepeace,Grace Jones,Richard Wenk
4619,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,en,British Lion Film Corporation,GB,0,99.0,3.716834170854271,Edward Woodward,Britt Ekland,Robin Hardy
4620,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Warner Home Video,US,0,89.0,3.453271028037383,Scott Wilkinson,Katherine Heigl,Blair Treu
4621,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Crystal Sky Worldwide,GB,40000000,104.0,2.606516290726817,Stephen Rea,Catherine Deneuve,Peter Hyams
4622,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Bel Air Entertainment,US,57000000,105.0,2.9672131147540983,Mark Wahlberg,Jennifer Aniston,Stephen Herek
4623,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,,US,0,84.0,2.38086642599278,Wes Bentley,Eliza Dushku,Stephen Carpenter
4624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Screen Gems,US,6000000,90.0,2.95578231292517,Моррис Честнат,Vivica A. Fox,Mark Brown
